'SSet','a','311','','','336','N095','','363','N195'
'SSet','a','311','','','338','N097','','365','N197'
'SSet','a','311','','','339','N098','','366','N198'
'SSet','a','311','','','340','N099','','367','N199'
'SSet','b','312','','','316','N0102','','343','N1102'
'SSet','b','312','','','317','N0103','','344','N1103'
'SSet','b','312','','','321','N0107','','348','N1107'
'SSet','b','312','','','322','N0108','','349','N1108'
'SSet','c','313','','','325','N0111','','352','N1111'
'SSet','c','313','','','326','N0112','','353','N1112'
'SSet','c','313','','','327','N0113','','354','N1113'
'SSet','c','313','','','329','N0115','','356','N1115'
'SSet','b','312','','','336','N095','','390','N295'
'SSet','b','312','','','338','N097','','392','N297'
'SSet','c','313','','','339','N098','','393','N298'
'SSet','c','313','','','340','N099','','394','N299'
'SSet','a','311','','','316','N0102','','370','N2102'
'SSet','a','311','','','317','N0103','','371','N2103'
'SSet','c','313','','','321','N0107','','375','N2107'
'SSet','c','313','','','322','N0108','','376','N2108'
'SSet','a','311','','','325','N0111','','379','N2111'
'SSet','a','311','','','326','N0112','','380','N2112'
'SSet','b','312','','','327','N0113','','381','N2113'
'SSet','b','312','','','329','N0115','','383','N2115'
'SSet','a','311','','','398','N335','','390','N295'
'SSet','c','313','','','400','N337','','392','N297'
'SSet','a','311','','','401','N338','','393','N298'
'SSet','b','312','','','402','N339','','394','N299'
'SSet','b','312','','','405','N342','','370','N2102'
'SSet','c','313','','','406','N343','','371','N2103'
'SSet','a','311','','','410','N347','','375','N2107'
'SSet','b','312','','','411','N348','','376','N2108'
'SSet','b','312','','','414','N351','','379','N2111'
'SSet','c','313','','','415','N352','','380','N2112'
'SSet','a','311','','','416','N353','','381','N2113'
'SSet','c','313','','','418','N355','','383','N2115'
'SSet','a','311','','','423','N0120','','450','N1120'
'SSet','b','312','','','432','N0129','','459','N1129'
'SSet','c','313','','','441','N0138','','468','N1138'
'SSet','a','311','','','504','N0147','','531','N1147'
'SSet','b','312','','','513','N0156','','540','N1156'
'SSet','c','313','','','522','N0165','','549','N1165'
'TSet','','423','N0120','','477','N2120'
'TSet','','432','N0129','','486','N2129'
'TSet','','441','N0138','','495','N2138'
'WSet','','504','N0147','','558','N2147'
'WSet','','513','N0156','','567','N2156'
'WSet','','522','N0165','','576','N2165'